Image,Width,Height
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_088.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_018.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_037.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_036.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_067.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_087.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_060.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_080.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_084.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_008.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/SpaceShuttle-20240309215521-SmartSelect_20240309-203040_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_035.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_026.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_081.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_012.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_057.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_011.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_085.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_028.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_046.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_077.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_073.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_070.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_022.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_005.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_050.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_069.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_062.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_074.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_090.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_097.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_030.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_023.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_010.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_095.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_066.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_038.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/SpaceShuttle-20240309215521-SmartSelect_20240309-203054_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_002.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_031.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_024.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_020.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_048.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_059.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_027.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_045.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_064.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_093.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/SpaceShuttle-20240309215521-SmartSelect_20240309-203129_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_004.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_003.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_099.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_016.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_029.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_043.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_047.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_021.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_078.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_071.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step34/20240310_183002_033.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_069.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_083.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_100.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_033.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_031.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_086.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_088.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_007.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_050.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_005.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_070.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_064.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_082.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_081.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_004.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_075.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_022.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_044.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_036.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/SpaceShuttle-20240309215514-SmartSelect_20240309-180353_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_080.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_008.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_095.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_093.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_015.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_094.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_039.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_046.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_097.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_089.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_013.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_028.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_019.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_043.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_065.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_010.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_040.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_055.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_037.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_018.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_053.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_099.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_025.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_047.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/SpaceShuttle-20240309215514-SmartSelect_20240309-180305_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_024.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_071.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_054.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_035.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_084.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_092.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_026.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_062.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_030.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_016.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/SpaceShuttle-20240309215514-SmartSelect_20240309-180317_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_014.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_068.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_038.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_023.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_077.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_076.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_021.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_052.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_067.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/SpaceShuttle-20240309215514-SmartSelect_20240309-180328_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_027.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_058.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_060.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_003.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_034.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_073.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_078.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_045.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_096.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_049.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_079.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_051.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_072.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_056.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_042.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_063.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/SpaceShuttle-20240309215514-SmartSelect_20240309-180338_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_011.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_009.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_002.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_074.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_087.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_057.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_085.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_059.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_090.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_098.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_032.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_091.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/SpaceShuttle-20240309215514-SmartSelect_20240309-180404_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_041.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_001.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_017.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_061.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/SpaceShuttle-20240309215514-SmartSelect_20240309-180421_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_066.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_048.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_006.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_020.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_029.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step12/20240310_175235_012.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_016.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_031.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_082.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_058.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_076.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_024.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_093.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_081.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_005.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_077.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_029.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_073.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_018.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_050.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_063.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_067.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_039.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_053.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_036.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_030.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_075.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_032.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_095.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/SpaceShuttle-20240309215515-SmartSelect_20240309-183123_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_045.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_080.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_027.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_084.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_004.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_068.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_089.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_044.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/SpaceShuttle-20240309215515-SmartSelect_20240309-183136_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_033.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_012.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_034.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_019.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_008.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_052.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_097.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_010.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_006.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_098.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_014.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_078.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_003.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_094.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_023.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_074.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_001.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_049.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_007.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_062.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_086.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/SpaceShuttle-20240309215515-SmartSelect_20240309-183206_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_043.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_002.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_091.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_100.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_015.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_022.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_021.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/SpaceShuttle-20240309215515-SmartSelect_20240309-183146_LEGO Builder.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_013.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_020.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_026.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_055.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_060.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_090.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_009.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_092.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_083.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_017.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_071.jpg,224,224
/home/edramos/Documents/MLOPS/SMAP-Recognition/CustomDataset/train/step19/20240310_180150_057.jpg,224,224
